"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f2538",0.154220285943609,12.4249951452966,11.6871648607486,1.24113126170781e-08,9.22272790578102e-08,9.86134258639291
"f1284",-0.169168954872124,10.9424558257136,-11.6779807658438,1.25372085626813e-08,9.3045907965194e-08,9.85075095546804
"f3193",-0.169958784077803,13.7808583252826,-11.6724135404797,1.26141854162144e-08,9.34998831289578e-08,9.84432710865129
"f5038",-0.507823346580471,8.62337693291709,-11.6591488461713,1.27996278840465e-08,9.47556932842739e-08,9.82901104158447
"f2462",-0.137488483192305,12.0703925034028,-11.652502583523,1.28936327788573e-08,9.53322973586765e-08,9.82133145091768
"f751",0.141786291945268,13.3389535213476,11.645963944075,1.2986832780399e-08,9.59015179726097e-08,9.81377263613571
"f1157",-0.161335855344628,12.9778069871847,-11.6291025453508,1.32304947124911e-08,9.75790227236717e-08,9.79426407480003
"f208",-0.115201619845694,15.5706940025654,-11.6216519700317,1.33397077360678e-08,9.81731688201277e-08,9.78563625317738
"f4260",-0.271885523770436,9.7079573002526,-11.6213436282444,1.33442481371737e-08,9.81731688201277e-08,9.7852790914135
"f636",-0.174664153352953,16.4912703485722,-11.6101687312642,1.35099159373981e-08,9.92685127574032e-08,9.77232951425702
"f2872",0.375015591285207,9.99113127561758,11.6090263939904,1.35269739784886e-08,9.92705348421344e-08,9.77100517594967
"f1792",0.169087400858531,13.1050552062708,11.6064199912137,1.35659801633012e-08,9.94334233778517e-08,9.76798310442797
"f220",-0.138422187345304,14.0340027931721,-11.5966738752045,1.37128998990406e-08,1.00385894681714e-07,9.75667765127754
"f4714",-0.266279132606808,10.2163405523958,-11.5931683872365,1.37661573318246e-08,1.00651199774713e-07,9.75260935884218
"f1265",0.179425681865226,12.7146989995472,11.5910761010188,1.37980494351207e-08,1.00759830134246e-07,9.7501806672956
"f1603",0.13180184310673,15.4690784421226,11.5854726152628,1.38838496146032e-08,1.01261369260638e-07,9.74367442887696
"f2808",0.183067351456772,11.1860035529457,11.5586383940907,1.4302676523113e-08,1.04187600534745e-07,9.71248060253292
"f3663",-0.212017582202126,9.46701090740625,-11.5530494102854,1.43915890826664e-08,1.04706333854824e-07,9.70597600548988
"f2932",-0.244973604993669,11.2907114166975,-11.5518837423302,1.44102071783445e-08,1.04712991965489e-07,9.70461904164494
"f2429",-0.149119070024607,11.7917597477631,-11.5445883976755,1.45273124331338e-08,1.0539198454759e-07,9.69612387528881
"f5472",0.365079977652922,9.25939484231946,11.5438461865601,1.45392830753734e-08,1.0539198454759e-07,9.69525934631728
"f454",-0.159528234169189,15.7297087281577,-11.5388066477474,1.46208406421272e-08,1.05853454587739e-07,9.68938805580231
"f1275",-0.22199202001395,13.3960411972559,-11.5373076014368,1.46451943539598e-08,1.05900152327228e-07,9.68764118663232
"f3362",0.186293816113585,11.8535696879955,11.5260611093905,1.48292889704751e-08,1.06881075372173e-07,9.6745293844498
"f726",0.142878389177444,15.852191418323,11.5260206262194,1.48299560731151e-08,1.06881075372173e-07,9.67448216760773
"f3484",-0.204045137186045,12.2793843469578,-11.525711132712,1.48350571226634e-08,1.06881075372173e-07,9.67412119067655
"f170",-0.34749175139704,16.665013182587,-11.5148914391137,1.50145653114022e-08,1.08042766200662e-07,9.66149659202696
"f1068",-0.197724857773489,13.4819295388782,-11.4979050414112,1.53010630280481e-08,1.09970580572181e-07,9.64165664093649
"f3701",-0.248886735366794,11.5963368450464,-11.49438113783,1.53612235979078e-08,1.10268977647603e-07,9.63753770010789
"f1429",0.176860174457266,11.3921433760493,11.4881735488398,1.54678134734139e-08,1.10899535388174e-07,9.63027935767056
"f1188",0.148883125499363,12.8611958532456,11.481319154726,1.55864245131389e-08,1.11559162265167e-07,9.6222609352086
"f990",0.128670567664061,15.5366467777746,11.4796589190802,1.56152992149659e-08,1.11559162265167e-07,9.62031815580911
"f1243",-0.134194110920898,12.4317020409597,-11.4795958816293,1.56163966788772e-08,1.11559162265167e-07,9.62024438585706
"f493",-0.156036802914,14.5963095959544,-11.4701763612412,1.57813138680829e-08,1.12601292556949e-07,9.60921734913206
"f1120",-0.139455738611552,13.8367533355437,-11.4647679661627,1.58768408175988e-08,1.13146401730237e-07,9.60288256625289
"f2845",0.179869758629362,11.7617271234155,11.4543965283645,1.60617541009547e-08,1.14326444653607e-07,9.5907276863358
"f1495",-0.141659091680191,12.9792423154214,-11.4503234462086,1.61349989330542e-08,1.14581479469314e-07,9.58595170863332
"f3957",-0.227085515286699,11.7930067745004,-11.4498971628935,1.61426851576593e-08,1.14581479469314e-07,9.58545177965629
"f3708",-0.258138507316897,9.39836691324644,-11.4491759518386,1.61556980350647e-08,1.14581479469314e-07,9.58460593536379
"f1815",0.161427590241129,12.7310490066256,11.4465573276689,1.62030400272516e-08,1.14779618875681e-07,9.5815344119926
"f1634",0.158644093840982,14.4365253620137,11.4450962102072,1.62295196465568e-08,1.14791705202952e-07,9.57982033610902
"f1397",-0.211489526900246,13.2367144895477,-11.4443225083671,1.62435599754642e-08,1.14791705202952e-07,9.57891261225695
"f1187",0.167227021293415,13.1097775802244,11.4401951670594,1.63186773180235e-08,1.15184935961944e-07,9.5740694645431
"f5417",-0.392915350355853,10.561134500167,-11.434048232696,1.6431237061299e-08,1.15834108622706e-07,9.56685377568307
"f5003",0.208327768017982,10.7411351218303,11.433038033909,1.64498142422778e-08,1.15834108622706e-07,9.56566762775597
"f3078",0.286209719075977,11.264741810043,11.416239945651,1.67620224168571e-08,1.1784453675981e-07,9.54593101372981
"f1002",0.190094698082268,12.8456270581331,11.4155401489467,1.67751648270093e-08,1.1784453675981e-07,9.54510827756108
"f656",-0.156872525646516,13.2938830930093,-11.4043497419609,1.69868204284086e-08,1.19189849150696e-07,9.53194626878789
"f127",-0.144325083635204,16.0437493583832,-11.4031092083817,1.7010458265452e-08,1.19214289857996e-07,9.53048651045913
"f579",-0.154212444817066,13.5548084239434,-11.4007107355208,1.70562594419878e-08,1.19393816093914e-07,9.52766381073105
"f998",-0.108085387542323,12.9564029351212,-11.3868833014193,1.73228792800505e-08,1.21116821443852e-07,9.51138106463056
"f2464",-0.264503774410819,11.6243148991528,-11.3782405441545,1.74917777778438e-08,1.22153324151058e-07,9.5011953094164
"f4566",-0.48446335315065,8.11464457099219,-11.3619282689039,1.78153481160986e-08,1.24266254842834e-07,9.48195332627653
"f5766",0.977188769943066,7.84753819758853,11.3568525269275,1.79173249496515e-08,1.24796660212299e-07,9.47596131062188
"f1682",0.178284011754799,12.0898544800524,11.3560459999296,1.79335859983862e-08,1.24796660212299e-07,9.47500898528834
"f4252",-0.317343647463005,10.3175985889017,-11.3354519901818,1.83541627043367e-08,1.27573293062458e-07,9.45067316633448
"f814",0.181146123048501,11.7401656655717,11.3195653981914,1.86857692595673e-08,1.29705567430876e-07,9.43187509598818
"f1783",-0.164881195581794,12.8187921513576,-11.3186631384566,1.87047927334805e-08,1.29705567430876e-07,9.43080682852605
"f3654",0.15748320387836,11.1542499904516,11.3009776492793,1.90818682528214e-08,1.32131966429691e-07,9.40985315869701
"f472",-0.122396266752382,13.2674283840682,-11.3001653859415,1.90993797628716e-08,1.32131966429691e-07,9.40889014366625
"f3929",0.258715404857529,10.1341703522105,11.2969996897084,1.91677920464261e-08,1.32450338732021e-07,9.40513636610972
"f873",0.1608032175653,12.5438194897435,11.2867680368396,1.93906918511354e-08,1.33834238389108e-07,9.39299807388879
"f1574",-0.15588567920558,13.9737497670647,-11.2856841577174,1.94144655239347e-08,1.33842148687732e-07,9.39171168541257
"f369",0.172211116296122,14.791243990552,11.2752560189412,1.964478578343e-08,1.35272302571581e-07,9.37932997085223
"f1657",0.152024265983023,12.0766968838419,11.2627603337951,1.99246053441416e-08,1.37039582105346e-07,9.36448094457108
"f2230",-0.299687932701978,12.707301120974,-11.2578631171235,2.00354239501968e-08,1.37641733641596e-07,9.35865772141521
"f571",-0.151406844682684,14.2224099257737,-11.2478651861909,2.02637069700132e-08,1.39048522885879e-07,9.34676281833892
"f5034",0.468257099518004,10.738422674593,11.2466474436013,2.02917001789781e-08,1.3907926600076e-07,9.34531343088132
"f4179",0.235564815419396,11.7297982017386,11.2427260686606,2.03821237903008e-08,1.39537340531978e-07,9.34064523509316
"f1113",0.194102175476948,12.0523375079208,11.2347282457367,2.05678781965559e-08,1.40646242234252e-07,9.33112008165058
"f3467",-0.509929538404959,11.8979730602185,-11.2332242404014,2.06030103817994e-08,1.40723794928803e-07,9.32932823572754
"f3430",-0.16028005888834,11.6469029488149,-11.2278694891055,2.07286115980525e-08,1.41418382471143e-07,9.32294707499797
"f374",0.146467921369677,15.1602201647818,11.2197228113042,2.09212650532166e-08,1.42568298144903e-07,9.31323402294947
"f2602",-0.381117958261569,12.035437480829,-11.2007981307288,2.13761875601496e-08,1.45500747316784e-07,9.29064826622329
"f5181",0.295983058669911,9.2060849118714,11.193193690976,2.15619408240286e-08,1.46515157316837e-07,9.28156387654643
"f621",-0.176783520235011,13.7839493568285,-11.1922748117726,2.15845022419836e-08,1.46515157316837e-07,9.28046582497723
"f3672",-0.439335731345586,7.1771589239823,-11.1916633484868,2.15995295317467e-08,1.46515157316837e-07,9.27973509136571
"f2737",-0.237504475081076,11.1689571985708,-11.1862590852435,2.17328292706816e-08,1.47250498437665e-07,9.27327526181885
"f4241",-0.175239655758421,10.9493659698235,-11.1705466280371,2.21253819586168e-08,1.49738711996817e-07,9.25447926766426
"f132",-0.103750503128758,15.074085003572,-11.1633571262406,2.23075098351659e-08,1.50798766485722e-07,9.24587160592749
"f372",0.127418961107251,14.1757882514761,11.1620395865445,2.23410589283007e-08,1.50853154749884e-07,9.24429368291015
"f3604",0.139243862063161,10.3450816699216,11.1577198246646,2.24514318831325e-08,1.51425563955221e-07,9.23911914157752
"f1139",0.167943652513056,12.3719435282678,11.15308946912,2.25703850635591e-08,1.51923648103699e-07,9.23357072293377
"f26",0.158222435806605,14.2636466593567,11.1528463083603,2.25766503268219e-08,1.51923648103699e-07,9.23327929836926
"f2459",0.244392886501998,10.732183381388,11.1464074436947,2.27432285122019e-08,1.52870678010993e-07,9.22556051890394
"f5187",-0.354194432502231,8.25218009167132,-11.1449893048108,2.27800921888335e-08,1.52944659814926e-07,9.2238599918885
"f3331",0.215602860091318,12.9583112435711,11.1290203107196,2.31996118026524e-08,1.55584698200328e-07,9.20469890926933
"f6973",0.240431302358182,9.04717147576097,11.1213967268242,2.34027810083356e-08,1.56769478668522e-07,9.19554348272351
"f1088",0.149452755269845,17.3145082260668,11.1100558015344,2.37085268321941e-08,1.58637936891887e-07,9.18191426135723
"f5298",-0.601239556993637,6.27629453585764,-11.1063390520379,2.38096506520189e-08,1.59134557747674e-07,9.17744509401832
"f2799",-0.162618066751177,11.8095437822925,-11.1005364630331,2.39684433983179e-08,1.60015059481998e-07,9.17046538360544
"f599",0.212493994436677,13.380655178813,11.0951473522485,2.41169300517253e-08,1.60687019805705e-07,9.16398035701782
"f2200",0.152841745811228,12.1127834942921,11.0943460196037,2.4139092665751e-08,1.60687019805705e-07,9.1630158474484
"f3413",-0.322356090939762,11.3690006628554,-11.0939304924522,2.41505935092598e-08,1.60687019805705e-07,9.16251568326799
"f849",-0.189308521789668,15.3647608053384,-11.086099019032,2.43684443295493e-08,1.61954323830656e-07,9.1530861833314
"f1630",0.13971510685621,12.3146185482852,11.0816748220527,2.44924367992102e-08,1.62595694351659e-07,9.14775681384735
"f3155",0.182266397583598,11.399953233895,11.0787892574716,2.45736690050783e-08,1.62952076418204e-07,9.1442799377134
"f1525",0.229711534610328,10.0672262929571,11.0678997660858,2.48828121608076e-08,1.648172832376e-07,9.13115229779976
"f271",0.124868452491146,15.7392594587723,11.0585330506756,2.51520345711359e-08,1.66414188465625e-07,9.11985197295913
"f898",0.146740429691913,13.8312281114987,11.0483461619177,2.54483511679801e-08,1.68124188610899e-07,9.10755329023302
"f5221",0.224808836418957,11.0618267358832,11.0476979118304,2.54673327126569e-08,1.68124188610899e-07,9.10677034147517
"f1361",-0.133888048459307,12.3944588684876,-11.0257033754807,2.61203648766408e-08,1.72242985780747e-07,9.08018337137777
"f1581",-0.135783395372602,13.0251604155049,-11.0192072118672,2.63166294388803e-08,1.73343945580153e-07,9.07232254529838
"f5382",0.360864550650517,10.3387384575775,11.0106492484737,2.65775831214833e-08,1.74868080270939e-07,9.06196102712008
"f2512",0.192839495433196,10.3461604984938,10.9979534814474,2.69697903534218e-08,1.77251455489433e-07,9.04657759126629
"f1932",-0.182954689498514,13.0965584962524,-10.9956050236775,2.70430128764545e-08,1.77535428595148e-07,9.04373038522038
"f5086",-0.271228168114838,10.3604813196587,-10.9793777311559,2.75547765873484e-08,1.80694571523465e-07,9.02404332462275
"f789",-0.263038756836181,12.7133680481598,-10.9781817438504,2.75929000296826e-08,1.80744190116913e-07,9.0225914084075
"f373",0.156018813547615,15.8597106472263,10.9770005128193,2.76306081609774e-08,1.80790981495776e-07,9.02115727988434
"f858",0.171899342929883,16.1313171303471,10.9683482823282,2.79084874035616e-08,1.82335164572142e-07,9.01064880905551
"f871",0.195177031775396,12.0285569667014,10.9677361184969,2.79282602032731e-08,1.82335164572142e-07,9.00990505700134
"f856",0.168409206074543,13.6815150200694,10.9624360188823,2.81000767581626e-08,1.83254635087687e-07,9.0034642586359
"f3184",-0.202270215714549,10.9708609485423,-10.9577846723064,2.82517884768234e-08,1.84020698905909e-07,8.99780975402779
"f5864",0.520741138265167,6.81968471518663,10.9569298105267,2.82797659011786e-08,1.84020698905909e-07,8.99677031167244
"f3876",0.163207773442458,10.8275852241484,10.9530564066431,2.84069021219553e-08,1.84644863792709e-07,8.99205974202904
"f3000",-0.161260123653893,11.9052247190794,-10.9423522248629,2.87614150503608e-08,1.86614730197843e-07,8.97903500649835
"f1802",0.130875347887139,11.5214233827827,10.9420030814861,2.87730573018483e-08,1.86614730197843e-07,8.97860999831202
"f3011",0.288542083915189,10.7870102193833,10.933535463572,2.90569516438411e-08,1.88249582665192e-07,8.9682990924965
"f2096",-0.494831788286302,11.7655475399081,-10.9143951949926,2.97097026581319e-08,1.92267933504212e-07,8.94496834375514
"f5031",0.392427292102734,6.0612931813334,10.9127801196543,2.9765491375904e-08,1.92418449714177e-07,8.94299815367399
"f1156",-0.119448722026508,12.8109510915068,-10.9105917972301,2.9841259257252e-08,1.92697651208129e-07,8.94032829659822
"f1779",-0.126655927169899,12.3487332006639,-10.9011761207664,3.0169612408579e-08,1.94605515154575e-07,8.92883577100542
"f149",-0.140064938034914,15.751178281837,-10.8969752778275,3.03173459243577e-08,1.95345426081237e-07,8.92370573803574
"f329",0.117833998974588,13.8512323580437,10.8930906588765,3.04546432647419e-08,1.96016555942272e-07,8.9189604490444
"f3406",0.141669226560813,10.9589678062821,10.8897113803523,3.05746176943116e-08,1.96574851806362e-07,8.91483134794417
"f1212",0.191360587816618,11.6910707856239,10.8879337864092,3.06379291783267e-08,1.96768025070361e-07,8.9126589100687
"f3856",0.268237649658252,14.1212079165157,10.8670849578242,3.13909833820115e-08,2.0122784678687e-07,8.88715762701918
"f942",-0.326130610724155,14.7834001416549,-10.8668279237739,3.14003892788302e-08,2.0122784678687e-07,8.88684298837313
"f1166",0.141718921588046,12.6227206419861,10.8458121627089,3.21796714147321e-08,2.05998654132187e-07,8.86109694148731
"f3921",0.144375485399378,13.3030428234731,10.8427558472474,3.22947040377577e-08,2.06511539873877e-07,8.85734934385268
"f4272",0.202167411179245,10.323695833096,10.839188614911,3.24295195862713e-08,2.07110451039722e-07,8.85297418970208
"f602",-0.174212784433809,12.9623428929095,-10.8384267006583,3.2458391904281e-08,2.07110451039722e-07,8.85203956313205
"f4429",0.129388048635033,11.1578881102092,10.8335037010675,3.26456062964148e-08,2.0795083962865e-07,8.8459993279947
"f1292",-0.236824907072689,12.6606191610286,-10.8331156819168,3.26604108224879e-08,2.0795083962865e-07,8.84552315673665
"f2214",-0.203671114335997,12.6973521507607,-10.8308751049361,3.27460377810572e-08,2.08271842446186e-07,8.84277328496467
"f3629",-0.198499574724517,10.4013545478099,-10.8194727128659,3.31855106559308e-08,2.10840274468132e-07,8.82877194907372
"f3213",0.184983747013455,10.7032726555111,10.8125159848949,3.34567146429192e-08,2.12335265142561e-07,8.82022372508882
"f5096",-0.308023049850142,7.56875514165824,-10.8115824497417,3.34932869091343e-08,2.12339541337116e-07,8.81907628667929
"f5495",0.316743087008733,9.75443556111886,10.801917344605,3.38744358439172e-08,2.14526004300611e-07,8.80719189204426
"f2731",-0.122208020841976,13.0650904418089,-10.7920971250548,3.42664285872655e-08,2.16776390474519e-07,8.79510797987386
"f2243",-0.171593188036924,10.8729116718062,-10.7840492901339,3.45912686214272e-08,2.18597600315963e-07,8.78519840103727
"f1879",0.251848404784235,12.2243724224183,10.772941950367,3.50449893676662e-08,2.21108008762755e-07,8.77151175665296
"f1912",0.157400921956656,12.0486092973232,10.7720344574714,3.50823378598933e-08,2.21108008762755e-07,8.77039302702745
"f912",-0.158984290098854,12.9549181734052,-10.7715895749455,3.5100662760478e-08,2.21108008762755e-07,8.76984456166585
"f3069",-0.309126058032362,10.7125277524852,-10.7704147895065,3.51491016056354e-08,2.21177591486525e-07,8.76839616104032
"f1747",-0.189769402056704,12.6022913184706,-10.7673313081066,3.52765783209391e-08,2.21743847787837e-07,8.764593911548
"f1314",-0.135357915375771,12.7200818565517,-10.7636787993322,3.54282159020413e-08,2.22460612590843e-07,8.76008885849977
"f1562",-0.145253956590913,12.4666807051283,-10.7581652528326,3.56584303127772e-08,2.23668733085978e-07,8.7532860455727
"f1625",-0.15647150054167,12.9811475553273,-10.7556724058694,3.57630390525546e-08,2.24087262707479e-07,8.75020935984911
"f1418",-0.209015289610681,14.05016452212,-10.7500616686618,3.5999680957449e-08,2.25331336363292e-07,8.74328245714264
"f444",-0.261910429397865,14.5719092643852,-10.7357616002834,3.66103696231856e-08,2.28911560593174e-07,8.7256147237442
"f4123",-0.330023210296543,8.91474038877803,-10.7332041351907,3.67207430731209e-08,2.2935923471754e-07,8.72245298167785
"f1555",-0.12228234681265,14.5306628016839,-10.7285525368137,3.6922401629651e-08,2.3037553337488e-07,8.71670075284531
"f764",0.120437520987219,13.4840237088424,10.7257059885489,3.70463870970237e-08,2.30905563412956e-07,8.71317968467833
"f2438",-0.192266357938159,12.8633742121875,-10.7163809410209,3.74556622704297e-08,2.3321078139957e-07,8.70163970800562
"f3680",-0.188878073636642,12.1534207261241,-10.7102317866462,3.77281758781828e-08,2.34660526098266e-07,8.69402556474524
"f1791",0.190335657384647,12.9784327250531,10.7082359285494,3.78170792707506e-08,2.34966411645472e-07,8.6915534543396
"f348",-0.1322094278866,15.2911025856875,-10.7047380097946,3.79734279792335e-08,2.35690269147079e-07,8.68721996885454
"f741",-0.160313041697055,14.1448648431566,-10.7032481946012,3.80402277276726e-08,2.35857386802079e-07,8.68537392836537
"f3466",0.212833772725494,9.77152149988156,10.7002954300644,3.81729920409207e-08,2.36432720337221e-07,8.68171452764071
"f1662",-0.261753558117849,13.7368417892122,-10.6975604017956,3.82964058185909e-08,2.36948996252056e-07,8.6783242475029
"f3288",-0.143836158777413,12.4524414016911,-10.684341657642,3.88988884296784e-08,2.40425209050729e-07,8.66192877940397
"f4170",-0.354226818298229,8.04324822724598,-10.6826702035808,3.89757843823321e-08,2.40649023613251e-07,8.65985448387912
"f4863",-0.325296247736647,10.2101675049688,-10.6778029573319,3.9200625897151e-08,2.4178488235834e-07,8.65381268783523
"f1194",0.18262624065251,11.038082580222,10.673423373576,3.94041185828855e-08,2.42786834810175e-07,8.64837434871239
"f2069",-0.180497479343595,11.4367503166648,-10.671591010056,3.9489590310491e-08,2.43060277509422e-07,8.64609848450515
"f521",-0.124120130695024,14.5057209604318,-10.6685365148772,3.96325074961849e-08,2.43686363658975e-07,8.64230399090597
"f857",-0.163255836807791,14.0462056571805,-10.662770534388,3.99037934251832e-08,2.45099624205564e-07,8.63513874045567
"f187",-0.139618899769482,14.7618317663748,-10.6598242687225,4.00431748295511e-08,2.45531930971488e-07,8.63147628634719
"f1965",-0.118345349628811,13.2170623123447,-10.6595284940935,4.00571958389663e-08,2.45531930971488e-07,8.63110856902947
"f105",0.157330067543331,13.9271083187093,10.6571407676678,4.01705757946388e-08,2.45972003959926e-07,8.62813976517947
"f1572",-0.21489252076241,13.4007629242581,-10.6553527768724,4.02557009561841e-08,2.4623833625215e-07,8.62591629998763
"f4194",0.312883273295085,8.15113405135511,10.6529960973154,4.03681940845545e-08,2.46671351250144e-07,8.62298518261979
"f2541",0.166569101368761,11.6473600816672,10.6448802468432,4.07581577860201e-08,2.4879721703231e-07,8.61288713067844
"f2399",0.114469099537294,12.3625205038945,10.6379242786171,4.10955765952846e-08,2.50598284083617e-07,8.60422734501486
"f4690",0.447419087783014,7.17332886905174,10.6296149474219,4.15025403337887e-08,2.52819285349496e-07,8.59387676091932
"f457",0.159900089352757,15.5526886735011,10.6261211137565,4.16749341374197e-08,2.53608266895923e-07,8.58952270735642
"f4937",-0.393992862686414,10.9415895645047,-10.6245613408971,4.17521425296776e-08,2.53816981565306e-07,8.58757853194
"f3699",-0.16572541732301,13.1789246573614,-10.6171959933078,4.2118785114953e-08,2.55553704518514e-07,8.5783949278744
"f242",-0.107649966113144,15.5953314322028,-10.6170869870979,4.21242370085463e-08,2.55553704518514e-07,8.57825897347552
"f914",-0.196807343098543,12.9721380020045,-10.5995911804238,4.30090790390179e-08,2.60654408315359e-07,8.55642344139523
"f3882",0.311238834960719,9.62951700928726,10.5967022034796,4.31570781347449e-08,2.60843877776324e-07,8.5528151039801
"f2074",0.234926297525108,12.1588359286192,10.5965364266004,4.31655871065434e-08,2.60843877776324e-07,8.55260802453908
"f15",-0.221131718404241,15.8196100939371,-10.5963990747166,4.31726384349994e-08,2.60843877776324e-07,8.55243645009426
"f224",0.14483040631681,15.237727182868,10.5930873977146,4.3343023435115e-08,2.61606105733372e-07,8.54829909907849
"f6079",-0.554982423523044,6.89442902920739,-10.5854811484807,4.37370749816275e-08,2.63715390944268e-07,8.53879253550174
"f2343",-0.259682584333499,10.9134277165154,-10.5819387679865,4.39218905485941e-08,2.64430568711767e-07,8.5343632811155
"f865",-0.127755041835831,14.1647377857032,-10.5814950862899,4.39450970488025e-08,2.64430568711767e-07,8.53380843549916
"f1370",-0.180135104406993,12.845661407599,-10.5759212293513,4.42377470479461e-08,2.65921009947765e-07,8.52683647437914
"f480",0.109639354134723,15.0356410901338,10.5741175015862,4.43328930872497e-08,2.66222398589931e-07,8.52457968572695
"f780",0.117662654258492,13.1792086245944,10.5689073415049,4.46089508298873e-08,2.67337837170725e-07,8.51805911216806
"f3593",0.184995980803421,10.5616711367746,10.5689057477803,4.46090355515648e-08,2.67337837170725e-07,8.51805711721202
"f437",0.188409656364232,12.7707897279357,10.5567260790002,4.52615231667313e-08,2.70973592642931e-07,8.50280412477921
"f2180",-0.272596532943387,11.3328148272877,-10.5534787444563,4.54371963911323e-08,2.7175026961936e-07,8.49873501594566
"f3185",-0.161271323565146,11.0403808230599,-10.5519380069465,4.55208000447474e-08,2.71975285115839e-07,8.49680402880836
"f2716",-0.362867323464579,10.949888316045,-10.5501916321243,4.56157597302203e-08,2.72267627451315e-07,8.494615047511
"f1795",0.315781809331339,10.006228273119,10.5470363013644,4.57878660876813e-08,2.73019382972414e-07,8.49065928864003
"f2967",-0.194958817097632,10.3503426784295,-10.5396967848459,4.61908726185364e-08,2.75145026725723e-07,8.48145427586079
"f1132",-0.130991606342779,15.0983310006971,-10.5296244800389,4.67500817538521e-08,2.78195909028205e-07,8.46881357115805
"f91",0.163428139045241,14.9826615406155,10.5275889167754,4.68639666563988e-08,2.78593329419697e-07,8.46625777865973
"f1000",-0.206190129365316,12.9216224802159,-10.5106700246189,4.78220262454097e-08,2.8400329843534e-07,8.44499970434593
"f3419",0.178965920060151,11.9933497296784,10.508770608084,4.79308762460399e-08,2.84311868566278e-07,8.44261144754085
"f3368",-0.349365688232623,11.5717181844295,-10.5080869784773,4.79701174690017e-08,2.84311868566278e-07,8.44175179277349
"f2006",-0.195670704070052,11.6391425886466,-10.5039695507673,4.82071863775069e-08,2.85430938361315e-07,8.4365732446052
"f477",0.107040993736426,16.2751313147051,10.4845423024112,4.93426661919087e-08,2.9186187052514e-07,8.4121175473801
"f3615",0.286916855940737,8.80550719622943,10.4749439194661,4.9914129706018e-08,2.94947130081016e-07,8.40002149329168
"f1352",-0.199838576788398,13.560805579832,-10.4700692061932,5.02070471166988e-08,2.96381919855562e-07,8.39387492605543
"f5612",0.251240611613409,7.70909208188958,10.4645459394909,5.05411444448458e-08,2.98056699293383e-07,8.38690784995241
"f4143",-0.198926688215318,10.6118842196067,-10.4520474024967,5.13059226263611e-08,3.02265470453113e-07,8.37113136787563
"f401",-0.124889281799517,12.7263298783008,-10.4496094579036,5.14565271987817e-08,3.02851102866462e-07,8.36805229080057
"f340",0.119061609134532,13.4830516592431,10.4433403427548,5.1845964562151e-08,3.04747228205958e-07,8.36013190597941
"f4516",-0.354777879171884,12.8014971606323,-10.442188684914,5.19178454363818e-08,3.04747228205958e-07,8.3586764949865
"f3427",0.195672144264231,9.94780372080131,10.4419420098717,5.19332554575834e-08,3.04747228205958e-07,8.35836474215018
"f385",-0.144117880210517,14.442739292618,-10.4330758767266,5.24903706149264e-08,3.07711141910099e-07,8.3471556742849
"f3445",-0.171244381984309,11.3947399144616,-10.4236950797871,5.30867460152827e-08,3.1089911156475e-07,8.33528773014203
"f1027",0.191079645996117,10.4587478283917,10.4076494124906,5.41235871614747e-08,3.16401085653465e-07,8.3149682540255
"f2711",0.172128316650666,10.3717720276188,10.4075021277491,5.4133203496417e-08,3.16401085653465e-07,8.31478162492737
"f1394",-0.25263168959466,11.5582003495569,-10.4032128143144,5.44140539178125e-08,3.17728656390781e-07,8.30934558631222
"f606",-0.140267163672819,14.2571426758742,-10.3816593550992,5.5848933698771e-08,3.25785446576164e-07,8.28200309938788
"f2319",0.183837243435311,11.5554526895262,10.3722821087092,5.64857075415362e-08,3.29083016666192e-07,8.27009323764683
"f4498",0.457330428608698,9.66838385843214,10.3716998206908,5.65255021019191e-08,3.29083016666192e-07,8.26935340472094
"f1693",-0.142136601828749,13.3911728574811,-10.3566023505671,5.75677571585178e-08,3.34821321133365e-07,8.25015969397074
"f3277",-0.307420188970468,11.3640243092175,-10.3488782372307,5.8108870202092e-08,3.37636510064218e-07,8.24033134897243
"f4071",0.219139071467694,9.68312040904694,10.3452113659141,5.8367642321936e-08,3.38807266275026e-07,8.23566351216274
"f2950",0.323603558188614,9.45551336882742,10.3426393247112,5.85498824192049e-08,3.39531916185879e-07,8.23238858957546
"f3757",0.14251680316967,10.4641230709131,10.3102373069443,6.08982042025499e-08,3.5280399398441e-07,8.19107683173339
"f1451",0.148343759673892,13.0219017436805,10.3063859051498,6.11839166707407e-08,3.54112394429972e-07,8.18615960527894
"f3997",0.142690025731781,10.6707925664593,10.3033399213477,6.14108884625919e-08,3.55078597513423e-07,8.182269662975
"f3437",-0.223128004596884,10.5207907115287,-10.3020920510508,6.15041317970716e-08,3.5527044880828e-07,8.18067578117418
"f3102",0.264717888669221,9.58582692584979,10.2913744083328,6.23111962702733e-08,3.59581196037723e-07,8.16698008508927
"f3013",-0.139143098025357,13.8622699219655,-10.2848594887795,6.28072777415626e-08,3.62090689903843e-07,8.1586494263961
"f4497",-0.225731566483095,10.2714674360699,-10.2810758166797,6.30973117418746e-08,3.63408567627252e-07,8.15380932545313
"f2574",0.148575739130941,12.4507787889436,10.2713235553075,6.38514424236072e-08,3.67376064250953e-07,8.14132771523333
"f1480",-0.187115748152564,12.9928767869068,-10.2705663912092,6.39103922424735e-08,3.67376064250953e-07,8.14035825609777
