"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"f2791",0.736471144878585,9.23296076744653,26.5316798502119,2.77728822487724e-14,7.98061939913254e-12,23.1428503666307
"f10608",1.50486727883705,9.52625747470876,26.3985834248142,2.99638876077219e-14,8.36420519792695e-12,23.0677481061989
"f5377",0.822388434150445,9.61969118173946,26.2635365013235,3.23759153365982e-14,8.72688183964179e-12,22.9911209897052
"f4148",1.25530677063789,8.31129797108785,26.227724744836,3.3049603691581e-14,8.72688183964179e-12,22.9707288250237
"f3220",0.792034842447089,10.6004643537261,25.9608943409682,3.85637855556433e-14,9.9149522336483e-12,22.8178264121854
"f5865",0.932332462955932,11.1777866568512,25.9120736121693,3.9674564842433e-14,9.93898714129668e-12,22.7896654910742
"f5773",0.86788966312003,8.85930098749864,25.6513589200901,4.62114758777974e-14,1.10147320231544e-11,22.6382972098007
"f8208",-1.04907154469917,9.26872691208013,-25.633345450844,4.67035769122123e-14,1.10147320231544e-11,22.6277772135177
"f8550",-1.26227859809057,11.4914964694996,-25.6099533752176,4.73509462612574e-14,1.10147320231544e-11,22.6141041138356
"f3207",1.05218331037956,11.0162386218688,25.5330686919303,4.95468021979433e-14,1.1034136902355e-11,22.5690681486203
"f6773",-0.816860248613223,10.6734678852849,-25.5280741664985,4.96931446984256e-14,1.1034136902355e-11,22.5661374805586
"f8698",1.26005891874956,10.4008976484989,25.4049951665944,5.34485795433757e-14,1.11136753425088e-11,22.4937211038367
"f2266",0.933439110595531,10.1547669571895,25.3974072771734,5.36897727645206e-14,1.11136753425088e-11,22.489244190879
"f1013",-1.06336019122305,9.31271611302159,-25.3713224906327,5.45277872876269e-14,1.11136753425088e-11,22.4738429392137
"f3719",-0.715336862758605,11.8901723633045,-25.3690492248783,5.46014755824381e-14,1.11136753425088e-11,22.4724999239071
"f10418",0.814205876943525,11.2249997095724,25.222325120053,5.95889869516807e-14,1.18813143371004e-11,22.3855414399929
"f9692",1.2844660635741,8.31504509273911,25.0834177342205,6.47590040011048e-14,1.26539093818159e-11,22.3027116811697
"f8033",1.01478286169472,9.33126040401883,24.9403284184953,7.05866438079698e-14,1.3522186470664e-11,22.2168705176301
"f4457",0.794177913618546,9.50384932076016,24.841020743607,7.49575339292102e-14,1.40833674324689e-11,22.1569828761011
"f5629",1.56818516762941,11.4899204891705,24.6663455584012,8.33590992882088e-14,1.53663849065245e-11,22.0510189587763
"f9046",0.813145215905994,10.6253886698963,24.2610989565646,1.06955580995588e-13,1.93510375245721e-11,21.8020591800195
"f9720",0.734389175441319,8.4560193099045,24.0733477979495,1.20210079820738e-13,2.13536814517929e-11,21.6852085414065
"f6861",1.18601652439463,8.53997327151181,23.6571937310886,1.56227026687363e-13,2.72560366202774e-11,21.4227197214851
"f1075",-1.28164488808745,8.26657082139658,-23.6106642616597,1.60916164689404e-13,2.75815952458856e-11,21.393067772744
"f7369",0.927373711715108,7.97175121141243,23.4389325824438,1.79560812215813e-13,3.02467092301464e-11,21.2830910900048
"f9029",1.39239567126245,8.81296373231068,23.133853604382,2.18582446281778e-13,3.61957711893724e-11,21.0856082307325
"f9524",0.734125832604485,8.29184188650473,23.0082950418981,2.37178044176652e-13,3.86204915267648e-11,21.0035354587538
"f3454",-1.23404261318315,7.91087935516368,-22.9722880892037,2.4281587376714e-13,3.88903456836878e-11,20.979912389399
"f10007",0.887633322318317,11.4394129947753,22.8163694301098,2.68925573946302e-13,4.21664955891045e-11,20.8771691971533
"f6825",0.634899888170263,10.0957943070809,22.7968648954421,2.72396066661535e-13,4.21664955891045e-11,20.8642649151927
"f9551",1.23192096772904,7.38772882392369,22.7756852729837,2.76218599560152e-13,4.21664955891045e-11,20.8502393038734
"f1092",0.915827536724516,10.8216274733787,22.7060118836053,2.89200966505841e-13,4.34691298886472e-11,20.8040036628327
"f10225",0.917129368013333,9.12710825508006,22.3098877157114,3.76458694462537e-13,5.57272946196816e-11,20.5382882464726
"f9508",0.817111827212816,8.60560325038817,22.1228815589602,4.27020081421755e-13,6.22684506789634e-11,20.4111364428541
"f5693",-0.899559877211551,11.9075716604056,-22.0885537269253,4.37061308913907e-13,6.27954262954246e-11,20.3876746973549
"f8858",1.76164495818275,8.9436190736557,21.9621351598795,4.76259325203262e-13,6.74355595251575e-11,20.3009456516601
"f7975",0.640411558012703,12.2882836514576,21.8935439674963,4.99076081380373e-13,6.96567616440892e-11,20.253672446064
"f4111",0.750985814905127,12.025844675462,21.5336250798297,6.39441813169839e-13,8.79907959812582e-11,20.003082835172
"f9723",1.07693058216427,9.95937184591146,21.4640819538075,6.71108558044177e-13,8.97423699071736e-11,19.9541671781671
"f2440",0.640749567875602,10.6123286742729,21.44781658937,6.78752948721306e-13,8.97423699071736e-11,19.9427028445649
"f5269",0.801035256153543,9.71723344691125,21.44575748776,6.7972726439415e-13,8.97423699071736e-11,19.9412508889077
