index	CD_1	CD_2	CD_3	Ctrl_1	Ctrl_2	Ctrl_3
hp488	14.2	23.5	30.9	25.7	31.5	31.3
hp489	236.1	316.3	393.9	375.4	355.5	395.3
hp490	62.6	231.7	94.2	495	132.2	147.9
hp491	42.1	63.8	70.6	66.2	66.2	81
hp492	117616.6	51192.2	61572.8	50432.2	45581.6	59803.1
hp493	273.5	412	459.2	437.5	411.8	542.3
hp494	14.3	24.5	25.7	21.2	27.6	34.7
hp495	766.6	1008.6	1264.1	816.5	752.4	900.3
hp496	2387.7	3950.1	4471.8	4432.5	3880.1	5258.7
hp497	2886.8	3938.2	4719.1	5740.9	3809.4	4631.8
hp498	28150.7	51755.9	53454.7	43504.8	69389.9	61648.3
hp499	587.3	540.1	1043.3	647.7	450.4	494.2
hp500	2335	1020.6	1423.7	1088.1	964.9	1259.2
hp501	2356.4	2364.5	2607.1	2070.8	2113.5	2548.8
hp502	195.2	404.2	429.9	448.9	460	443.2
hp503	1132.7	2725.1	3323.5	3392.8	2860.7	3843
hp504	601.3	258.4	312.2	189.8	274.6	325.9
hp505	24.7	81.6	56.4	92.3	62.9	77.9
hp506	367.4	887.7	967.5	1034.2	875.4	1165.4
hp507	10376.1	23164.4	25873.3	32563.1	21083.8	28187
hp508	76.4	110.7	134	156	99	157
hp509	246.1	236.1	373.7	241.1	227.9	223.1
hp510	62.8	126.6	167.9	155.4	135	199.3
hp511	574.7	890.7	993.4	959.2	924.7	1098.1
hp512	875.5	1636	1627.4	1762.1	1541.4	1921.1
hp513	449	1022.1	898	713.9	1385.6	1271.5
hp514	554.4	1654.7	2110.4	2771.7	1624.9	2127.3
hp515	143.4	483.6	403.7	485.1	469.2	533.9
hp516	145.8	295.7	259.8	290.6	265.5	336.8
hp517	254.2	213.1	276	219.2	196	247.2
hp518	262	379.4	472.5	445.4	434.9	471.4
hp519	817.1	1036.9	1352.9	774.4	810.4	1018.5
hp520	63.1	101.6	133.4	118.5	128.7	130.3
hp521	3400	3828.4	4694.7	5007.8	3989.7	4520.8
hp522	3068.5	6991.6	7616.1	7734.7	7429	8670.9
hp523	692.8	4755.1	3997.5	5968.5	3833.7	6119
hp524	531.4	751.7	827.8	783.1	766.7	929.7
hp525	218.7	343.5	331.9	356.8	332.1	367.1
hp526	49.9	49.7	56.6	33.2	52.2	47.7
hp527	28.9	64.5	63.4	75.9	65.6	65.5
hp528	18.7	27.9	31.5	35.4	25.8	34.1
hp529	98.2	140.1	166	151.6	163.2	166.8
hp530	3.5	10.4	12.2	11.3	14.2	12.2
hp531	230.9	280.1	476.4	186.7	242.8	287.7
hp532	122.1	258	253.7	320.7	225.5	285.8
hp533	99.4	255.7	249.7	262.2	271.8	292
hp534	1904.4	3736.7	2400.2	2353.9	5245.2	3823
hp535	1071.5	1707.5	1269.8	1259.3	2564.1	1662.2
hp536	141.9	972.2	802.2	1125.2	821.6	1224.2
hp537	432.6	1080.3	1187.8	1603.9	973.1	1227.4
hp538	62992.6	51086.4	63336.4	58968.1	44204	54115.7
hp539	220.6	315.1	265.4	177.6	261.8	237.2
hp540	722.4	1438.6	1216	968.3	2089.5	1745.3
hp541	1227	6790.3	6089.5	9662.7	5313.3	8034.6
hp542	54.1	144.6	152.5	220.4	131.5	149.6
hp543	230	362.3	423	364.6	435.2	443.2
hp544	713.1	977.8	954.9	1238.5	820	1109.4
hp545	18834.6	9650.1	7945.4	9033	7834.1	7640.7
hp546	253.1	445.8	552.8	589.7	444.9	573.3
hp547	29.4	131.1	155.7	185.5	142.6	165.4
hp548	955.2	2062.2	2522.5	2938	1996.4	2589.7
hp549	1222.7	2372.2	2417.5	2033.5	3048.2	2689.5
hp550	42.6	79.7	107.7	127.2	85.1	95.3
hp551	1851.7	2465.9	2728.8	3328.5	2115.3	3304.7
hp552	212.8	564.9	633.1	538.3	560	961
hp553	18.1	57.7	62.1	72.7	55.5	71.7
hp554	2.6	2.2	4	2.6	4.7	4.8
hp555	170.1	159.9	225.5	148.7	155.3	177.2
hp556	649.8	2189.2	2686.6	2927.5	2183.2	3133.4
hp557	16.3	16.6	23	20.7	19.3	24.1
hp558	3.1	11.5	13.8	11.9	14.1	17
hp559	5.7	18.4	23.6	25.2	25.1	20
hp560	200.2	281.4	307.9	257.3	329.1	347.5
hp561	5.6	12.4	17.9	24.5	12.9	14.7
hp562	252.6	306.9	429.3	228.5	267	302
hp563	54.3	108.2	136.6	122.3	126.9	144.4
hp564	452.7	743.6	902.2	779.1	913	915
hp565	4374.3	4678.9	4648.7	3929.7	6842.8	7390.3
hp566	208.8	571.6	627.8	728.7	535.7	706.9
hp567	173.1	12.4	16.4	16.1	8.4	11.8
hp568	1469.4	2103.9	2526.8	2459.5	2082	2797.1
hp569	132.9	286.9	309.1	362.6	251.6	354.1
hp570	3160.8	2036	4015.4	2903.9	2072.6	1989.3
hp571	22956.9	24299	22188.1	21033.1	34965.1	29093.5
hp572	1713.3	3193.2	3254.9	3289.9	3207.9	3667.5
hp573	1481.2	3247.5	3496.4	3974.8	3010.1	3878.9
hp574	53.4	148.4	136.1	171.6	110.5	197.1
hp575	145.9	24.5	24.8	13.8	31.6	22.4
hp576	6.4	9.2	7.8	7.1	5.7	7.3
hp577	617.3	1200.2	1357.4	1225	1195.2	1721.5
hp578	494.1	869.6	922.9	721.9	1177.7	1042.2
hp579	113.6	189.5	211	152.4	250.6	280.5
hp580	105	267.9	246.9	417	219.5	245.5
hp581	59.2	104	127.2	129.6	110.9	126.1
hp582	315.6	501.3	578.7	510.9	539.6	653.6
hp583	146.6	320	293.7	294.8	386.8	300.2
hp584	137.6	238.9	287.4	275.4	230.9	341.5
hp585	2726.8	12842.9	10461.2	12263.5	11827.7	14966.1
hp586	37	51.3	74.9	48	113	73.6
hp587	374.6	565.6	722	986.2	586	600.6
hp588	17.2	60.4	47.2	39	83.9	64.8
hp589	99.7	148.3	169.8	142	168.7	191.8
hp590	14679.5	10981.9	9859.8	11474.5	16878.1	13787.1
hp591	56.5	145.7	237.5	212.9	182.3	233.3
hp593	4350.1	9636	11407.3	13193.9	9002.5	11963.3
hp594	205.5	432.5	478.9	433.6	494.2	523.2
hp595	1164.3	1852.6	1967.4	2546.3	1593.6	2072.5
hp596	3070.1	1672	2240.5	1799	1628	2064.9
hp597	51	63	77.4	48	55.5	59.6
hp598	392.7	770.7	927.4	1007	732.6	989
hp599	2428.2	3924.6	4600	4131.5	3730.8	6319.6
hp600	231.4	477.5	538.1	467.8	566.3	583.8
hp601	17.8	42.8	36.5	37.6	39.3	50.3
hp602	129	434.5	448.2	526.9	410.7	512.3
hp603	1796.4	1588.7	2496.5	1794.6	1415.5	1694.4
hp604	17.2	30.6	29.9	42.4	25.1	31.9
hp605	115.6	222.1	283.7	238.4	265.8	303.2
hp606	2496.2	4571.5	5412.1	4190.9	5887.5	5974.4
hp607	69.9	43.5	68.6	55.9	42.7	49.2
hp608	2321.3	490	543.5	438.4	451.4	510.5
hp609	452.1	2980.2	2636.8	3688.4	2348.9	3691.5
hp610	1869.2	3730.3	4011.1	4159.8	3332.1	4933.3
hp611	24.4	59.8	65.4	69	63.1	68.2
hp612	528.2	493.3	664.3	517	446.4	533
hp613	320.2	518.7	633.4	596.4	550.3	664.8
hp614	12.4	16.5	17.5	9.6	13.5	15.6
hp615	12.2	13.4	19	13.2	11.6	12.4
hp616	4158.2	6429.9	6273.6	6839.8	5765.2	7140.4
hp617	4136.1	6464.3	6734.9	7416.9	6447.9	6605.3
hp618	36162.1	4281.6	6086.3	4434.5	4207.7	4694.6
hp619	354.7	91.6	157.8	90.8	122.6	112.5
hp620	1032.1	1291.2	1746.1	1335	1536.8	2235.5
hp621	2165.9	10342.4	9567	9492.5	8052.8	18034.3
hp622	12116.6	5131.6	6659.1	5785.6	4751.6	6056.6
hp623	72.4	148.4	147.2	178.5	137.5	151.2
hp624	270.6	494.1	479.1	454.9	496.1	572.8
hp625	2881.3	4754.2	5188	2073.7	2941	4606.3
hp626	96.5	89.3	101.8	91.9	77.5	96.3
hp627	379.4	350.7	471.4	340.9	338.4	392.4
hp628	16.5	119.2	148.3	177.5	106.5	185.4
hp629	146.3	29.8	43.3	32.8	24.2	42.8
hp630	1288.3	1563.5	1564.8	1388.2	1682.1	2033.3
hp631	21.6	57.8	61.3	69.1	56.1	65.5
hp632	248.8	389.5	434.3	582.1	333.7	449.2
hp633	1949.2	2555.9	3315.7	1857.7	2254	2272.1
hp634	314.4	683.1	507.1	738.5	496.8	680.1
hp635	5176.1	9463.4	8816.1	7081.3	13031.5	10530.1
hp636	201.1	703.9	691.3	902	639.5	736
hp637	32.6	40.3	31	22.3	35.5	30.8
hp638	31.2	16.9	15.4	10.7	11.3	23.5
hp639	5.6	14.1	15.7	23.4	11.3	16.2
hp640	64.6	139.6	143.7	141.1	139.8	165.5
hp641	27.1	39.7	45.8	32.7	70.6	50.1
hp642	24.2	48.4	58.3	63.6	50.8	54.2
hp643	335.6	202.7	199.8	209.7	184.1	193.1
hp644	446.3	1068.8	1003.1	1044.5	934.7	1329.9
hp645	15488.6	12239	13191.7	12545.1	11248.4	13496.6
hp646	176.3	335	345.7	332.4	354.2	375.4
hp647	2047.9	642.1	604.2	462.6	602.5	701.6
hp648	204.3	97	114.7	125	87.9	91.7
hp649	277.7	496.2	547.8	541.4	509.1	576.9
hp650	216.9	487.6	369.1	536.5	352.8	489.5
hp651	466.7	959.7	1178.5	989.7	1106.8	1294.4
hp652	3505.3	731.5	1173.7	847.5	773.6	902.6
hp653	825.3	870.8	952.4	846.7	971.2	1072.1
hp654	40.1	77.9	104.8	96.6	86.9	105.3
hp655	94.1	279.1	296	358.2	258.3	310.2
hp656	448.4	276.3	296.2	270.8	291.5	274
hp657	77836	9674.8	13599.1	10754	9148.7	10902.8
hp658	208.9	229.6	249.8	240.6	239.1	249.6
hp659	494.4	410.6	505.7	489.4	382.5	403.8
hp660	40.8	83.8	97.2	81.6	106.2	98
hp661	82	106.5	117.7	136.9	106.5	107.1
hp662	70.9	133.5	137.7	96.7	253	157.3
hp663	40.1	68.1	92	101.7	68.1	86
hp664	854.7	1922.5	2029	2261.7	1750.8	2231.6
hp665	256	516.7	653.8	626.5	554.4	662.6
hp666	250	358.4	412.9	308.3	477.5	474.3
hp667	233	23.2	21.5	20	18.3	21
hp668	156	217.7	156.7	173.5	299.9	191.3
hp669	171.9	683	430.1	588.6	609.5	573.6
hp670	108.7	128.7	149.8	118.3	159.8	176.7
hp671	7801.2	16422.4	19086.1	21637.6	15209.3	19461.2
hp672	290	558.7	700.9	757	514.8	741.3
hp673	1549.8	9985.3	11328.6	13607.8	9409.2	12514.4
hp674	129.7	261.5	260.7	202.8	325.5	317
hp675	15.2	28.6	30.4	33	27	31.7
hp676	145.9	515.9	578.9	711.3	484.2	577.9
hp677	717	1727.3	1992.2	1916.3	1684.3	2297.6
hp678	50.4	129.6	171.1	169	137.6	171.2
hp679	36.7	76.4	83.8	83	74.7	92.8
hp680	20.1	50.3	38.3	81.4	35.7	41
hp681	39.4	49.4	55.1	35.6	42.2	47.9
hp682	1481.7	1213.5	1791.3	1325.4	1151.1	1414.8
hp683	1127.7	2409.2	2758.3	2852.3	2480.5	2749.2
hp685	52.9	118.8	138.7	140.4	121.6	141.9
hp686	109.7	187.4	175.3	211.8	160.9	190.9
hp687	715.3	282.3	408.2	357.3	278.7	328.2
hp688	2210.9	4049.1	5309.9	5255.9	4041.1	5461.1
hp689	821.8	2091	2730.9	2828.3	2045.4	2823
hp690	5.4	12.1	15.9	14.7	14.1	15.1
hp691	40023.4	59987.4	64255.4	66904.3	54297.1	71984.6
hp692	33.9	60	60.3	53.5	66.6	66.6
hp693	3950.9	3578.8	5239	3640.8	3255.8	4139.8
hp694	62.9	48.9	62.8	55.3	47.6	54.4
hp695	119.5	327	345.7	272.4	442.1	369.8
hp696	19.1	48.7	44.6	68.4	37.4	47.2
hp697	94.7	182.4	187.9	150.1	227.3	211.1
hp698	2262.4	4715.2	5315.1	5706.2	4523.1	5461.6
hp699	856.7	1860.7	2140.4	1806.5	1865.7	2727
hp700	646.3	1371	1667.2	2010.8	1176.1	1740.7
hp701	1964.2	3896.1	4378.7	4798.5	3603.5	4566.8
hp702	9.4	13.3	16.2	11.2	25.2	17.1
hp703	5.8	16.2	27.6	22.9	22.7	23.5
hp704	31509.2	61378.7	59562.4	43413.6	86145.8	76389.3
hp705	15.9	24.5	30.5	27.9	32.6	25.2
hp706	10.3	11.4	19.3	13.6	16	21.1
hp707	76758.7	28686.2	32648.9	33300.1	24498.1	30788.7
hp708	161.8	369	320	515.2	260.4	375.5
hp709	76.3	160.6	166.2	174	150.6	184.2
hp710	2498.4	6813	8303.7	7619.9	7983.2	8196.9
hp711	385.9	592.2	671.7	654.7	621.6	666.3
hp712	54.2	125.1	135	147.2	112.9	148.9
hp713	54090.2	8303.5	10041	8950.8	7902.6	8483.7
hp714	980.2	2188.8	2209.4	2063.3	2155.8	2661.4
hp715	456.3	1043.5	1201.3	1238.8	994.1	1294.4
hp716	67.1	103.6	127.3	112.4	109.7	136.9
hp717	9.8	15.9	26.8	19.3	24.5	23.7
hp718	321.3	998.6	1023.5	1099.4	913.1	1192.3
hp719	30.6	92.2	107.7	118.5	83.2	118
hp720	706.8	1698.7	1820	1644.3	1924.6	1932.2
hp721	2090.1	5221.8	5932.5	6917.9	4651	6166.5
hp722	2784.7	4487.7	4712.3	4671.1	4323.4	5152.8
hp723	15606	30446	35215	43400.5	27213.3	34141.8
hp724	1452.4	3432.4	4156.7	4892.9	3242.8	3931.8
hp725	6792.2	13854.8	16131.9	17790.2	12806.6	16529.4
hp726	4.3	4.5	7.9	6.7	5.3	9.1
hp727	19932.3	10928.4	9217.3	10665.9	9441	9058.1
hp728	1232.8	3514.1	3673.3	3793.7	3244.4	4307
hp729	2757.5	2186.4	2792.5	2567.5	2040.1	2357.5
hp730	209.2	95.1	148.7	91.9	90.2	151.9
hp731	1307.2	2087.8	2522.2	2220.4	2184.4	2757.3
hp732	12.9	28.6	31.1	30.3	29	33.5
hp733	91.4	269.4	298.9	315.8	274.2	303.1
hp734	477.2	549.8	664.5	381	478	593.5
hp735	65.2	180.6	193.9	191.8	181	214.2
hp736	138.5	303.9	361.2	438.6	265.4	361.8
hp737	272.7	816.2	1088.9	1254.2	791.1	1011.8
hp738	162.9	249	273.3	249	279.6	271.6
hp739	3.2	6.6	10.5	8.9	7.8	10.2
hp740	12.5	20.5	21	16.5	22.4	29.1
hp741	605.6	787.3	651.4	1101.5	599.1	860.5
hp742	2235.9	3419.1	3374.2	2278.8	2545.4	2771.4
hp743	16.5	24.8	34	28.9	29.6	32.6
hp744	834.6	1469.8	1521.6	1217.5	1802.7	1701.9
hp745	1267.8	441.6	741.2	660.9	424.2	526.3
hp746	10	24.3	26	31.7	20.8	27.2
hp747	844.5	2251.4	3036.4	3413.5	2185.2	2837.4
hp748	191.3	60.7	184.1	152.5	45.2	67.1
hp749	1084.4	3418.2	3476.8	5152.7	3051.8	3051.2
hp750	353.2	414.1	461.1	383.2	502.2	494.9
hp751	298.8	1363.1	896.1	780.3	1795.3	1248.4
hp752	241.6	709.3	956.4	793.4	907.7	915.5
hp753	23.9	49.7	52.8	46.5	48.2	66.5
hp754	61.8	490.2	236.3	311.9	402.4	429.9
hp755	7	61.8	49.4	70.9	33.5	94.6
hp756	202.5	599.3	690.5	669.7	537.3	854.2
hp757	246.9	406.3	506	536	397.9	487.7
hp758	13.8	26	29.4	25.1	31.2	29.5
hp759	177.7	172.7	201.7	161	177.2	181.5
hp760	11.8	21	31.2	21.5	34.5	27.5
hp761	3614.6	7083.6	6233.4	4921.8	10131.3	7582.2
hp762	93.9	108.6	248.7	83.1	97.2	114.4
hp763	34.6	76.9	86.8	72.8	94.5	87.8
hp764	170.8	393.8	434.9	747.8	352	348.8
hp765	79.9	131.9	158.4	126.5	160.5	163.4
hp766	208	154.6	165	150.6	161.5	161.8
hp767	23.8	130.4	127.9	123.9	125.5	165.2
hp768	2407.3	2398.8	2407.9	1779.8	2489.6	2256.6
hp769	351.4	455.2	460.9	367.7	651.7	551.2
hp770	175.1	178.5	430.4	165	158.4	193.1
hp771	5186.5	4420.2	10286.5	5579.3	3436.9	5011.6
hp772	7.7	14.7	14.5	13.6	15.8	15.4
hp773	628.1	857.9	653.2	373.1	767.3	600.7
hp774	1211.6	1106	1301.5	1531	1101.1	1467.9
hp775	14.3	20.1	27.8	21.5	24.3	29.2
hp776	503.1	1342.1	1460.1	1325	1292.1	1791.2
hp777	1298.3	1193.4	1474.1	1385.5	1339.1	1530.5
hp778	1434.7	4075.3	4743.2	4303.3	4157.6	5350.2
hp779	164.4	571.1	802.3	806.3	551.5	832.4
hp780	205.7	305.7	369.1	343.2	296.4	413
hp781	1318.7	2726.7	3000.8	3362.4	2295.8	3370.3
hp782	1467.4	5363.4	6641.8	7016.1	5163	6819.5
hp783	109.4	335.3	410.6	263.7	401	587.2
hp784	272.8	781.2	704.4	687	664.9	1003.8
hp785	1373	2514.7	2949.4	2009.5	3919.7	3144.9
hp786	10.3	25.1	24.4	22.8	24.9	29.2
hp787	41.2	136.8	159	170.1	117.2	184.5
hp788	1544.1	2909.3	3367.1	3065	2947.8	3678.8
hp789	227.1	289.5	260.1	238.2	376.5	299
hp790	34	126.7	108	148.3	99.2	123.2
hp791	79.4	180.4	194.7	176.3	199.9	202.4
hp792	97.4	91.6	122.1	90.3	85	104
hp793	324.1	90.5	124.3	106.5	84.2	116
hp794	43737.6	26476	26071.8	24114.9	24148.7	29532.3
hp795	330.1	446	582.8	506.9	447.1	698.8
hp796	48.7	108.6	121	124.9	101.6	128.7
hp797	771.1	1869.4	2474.3	2503.9	1731.1	2615.7
hp798	1058.5	2959.8	3073.3	3014.2	2920	3406.5
hp799	104.8	272.8	283.2	352.2	228	294.6
hp800	2887.2	1915	3080.4	2768	1558.7	2077.5
hp801	58.9	140.5	136.7	142.8	137.4	145.6
hp802	63.8	113.1	134.2	125.7	122.6	130.3
hp803	429.7	727.4	792.6	678.9	823	829.7
hp804	180.4	304.1	305.5	318.3	288	322.8
hp805	7	11.3	16.6	18.4	12.1	13.6
hp806	100.4	224.9	193	242.3	198.9	202.1
hp807	350	573.1	633.1	590.1	609.9	639.1
hp808	68.3	103.9	119.2	92.7	136.7	120.6
hp809	1629	3734.4	3755.9	3989.4	3440.6	4096.7
hp810	702.8	1440.9	1722.8	1541.4	1662.5	1654.3
hp811	406.1	1189.2	1199.3	1034	1071.4	1724.7
hp812	120.1	312.1	232.2	199.8	318.8	364.3
hp813	373.8	872.6	1029.3	1107.9	779.5	1083.1
hp814	3214.1	9764.7	9442.1	11059.4	8432.3	10346.7
hp815	457	1307.3	1303.1	977.1	1505.4	1691.4
hp816	4841.9	986.6	1475.2	1406.9	984.6	1085.9
hp817	48.1	95.6	114.1	95	119.5	108.5
hp819	241.5	479.2	513.6	385.4	631.5	558.4
hp820	102.7	228.5	275.7	258.5	237.8	279.2
hp821	242.4	456.9	520.8	597.9	431.4	484.4
hp822	3960.8	6024	10861.1	13909.8	5369.6	11180.2
hp823	11.7	24.7	30.6	27.4	25.4	32.3
hp824	31.3	67.6	83.6	99.8	61.2	77.7
hp825	69.1	169.1	244.7	231.4	175.9	235.5
hp826	451.5	2070	1859.6	1818.1	1802.2	2570.4
hp827	504.3	897.5	970.8	899.4	938.1	1010.2
hp828	182.1	675.5	232.8	704	422.6	364.9
hp829	1257.4	2275.6	2467.1	2342.3	2130.6	2821.7
hp830	935.7	2745.6	2845	2929.2	2646.4	3033.3
hp831	1764.9	1577.7	2294.4	1739.5	1406.4	1775.6
hp832	541.6	1748.5	1762.2	1769.8	1673.3	1974.3
hp833	3564.6	1240.9	1041.5	902.5	1405.5	1051.7
hp834	1529	3520.8	3578.1	3281.8	3356.7	4312.4
hp835	93.7	153.4	183.3	188.8	143.3	187.9
hp836	52.7	161.2	135	155.1	137.1	163.5
hp837	854.2	1663.7	2052.9	2339.7	1565.1	1888.2
hp838	78.2	322.6	436.3	433.9	293.4	472.8
hp839	1387.2	2120.4	2405.9	2211.6	2206.1	2470.2
hp840	3505	6990.2	7554.1	7245.3	6587.9	8485.9
hp841	30434.4	37169.1	40737.4	42715.4	33772.8	45476
hp842	64.5	104	102.6	63.1	85.4	75.6
hp843	4388	10596.9	11761	13467.2	9066.8	12295.3
hp844	2015.6	365.9	489.3	455.6	348.4	424.5
hp845	470.6	429.3	395.2	313.2	383.1	461.8
hp846	58.7	109.4	134.6	127.8	110.9	134.9
hp847	880.1	2296.5	3106.2	3386.1	2064.7	3066.5
hp848	398.2	302	281.1	334.1	250.3	275
hp849	169.9	517	462.4	489.1	429	598.3
hp850	2640	3975.5	4833.8	4673.1	4741.4	4043
hp851	8381.1	3630.7	5956.5	5263.1	3478.3	4463.4
hp852	88.5	247.3	341.5	356	245.8	311.7
hp853	714.6	1903.7	2169.1	2209.6	1728.6	2352.9
hp854	224	649.6	734.6	751.4	615	763.8
hp855	56	82.5	102	72	116.8	107.3
hp856	1935.6	3925.1	4259.6	4016.4	3759.2	4750.1
hp857	168.8	462.9	630.1	747.6	343.8	743.3
hp858	1689.4	3636.7	3760.4	1191.4	2836.6	2402.7
hp859	306.9	117.8	130.5	140.9	101.3	125.8
hp860	133	434.1	368.7	414.1	356.2	465.4
hp861	57.4	145.6	172	164.4	152.9	168
hp862	22	13.1	16.1	11.8	13.4	17.2
hp863	57.8	168.4	168.8	181.9	142.2	196.9
hp864	78.5	346.5	328.1	365.6	319.1	353.7
hp865	294.7	1711.8	1348.7	1028.4	1637.5	2385.7
hp866	3075.5	10224.1	10631.5	12212.7	8343.1	11914.8
hp867	46.5	77.5	80.8	79	72.7	89
hp868	717.2	2540.8	2789.2	3011.5	2325.1	2881.8
hp869	613.4	1734.5	1968.4	1934.9	1910	1809.6
hp870	146.5	309.4	332.2	348.4	287.3	343.4
hp871	4296.7	8915.6	11096.1	9976.5	9097.4	11567.9
hp872	97.5	149.5	176.8	188.8	147.5	163.1
hp873	364.2	1076.9	1307.9	1292.4	1144.4	1209.8
hp874	310.3	603.4	627.3	428	909.2	737.4
hp875	54.2	182.4	187.7	237.5	157.4	180.8
hp876	461.2	1017.2	1294.8	1227.5	1041	1265.8
hp877	5365.7	2604.3	3066.5	2623.5	2676.5	3069.3
hp878	8.6	23.9	36.5	31.5	27.2	33.6
hp879	506.5	1481.6	1610.1	2119.7	1229.3	1524.1
hp880	1969.5	5899.1	6201.4	6746.1	5196.1	6644.1
hp881	495.8	623.3	535.3	533.3	638.9	619.5
hp882	1191.2	487.9	492.3	526.4	431.3	499.3
hp883	347.4	542.7	596.8	635.7	498.4	605.5
hp884	601.5	1419.7	1744.5	1721.9	1357.7	1769.7
hp885	587.2	1295.7	1631.7	742.9	2784.9	2676.6
hp886	12297.2	26547.7	18990.2	17457.6	36214.5	23023.3
hp887	40.2	64.4	76	56.1	80.4	82.9
hp888	193.5	282.7	328.3	287.5	304.3	335.9
hp889	169.3	407.4	458.8	358.8	430.4	554.7
hp890	540	2879.6	2577.1	2539.4	2643.5	3205.6
hp891	2245.5	4392.5	3659.3	6193.9	3839.4	3268.2
hp892	1566.3	3620.1	4201.8	4543.7	3295.9	4163.1
hp893	1425.6	3579	3752	3619.1	3296.8	4285
hp894	6.9	4.7	9.3	7.2	9.6	8.1
hp895	467.2	3543.1	2612.3	2994.8	2848.7	3593.3
hp896	414.4	692.5	866.3	687.8	732.7	1000.7
hp897	58.8	113.2	113	42.2	86	85.4
hp898	267.4	228.7	267	379.1	220.7	322.2
hp899	13.6	24.9	30.9	24.5	36.3	25.9
hp900	42.7	64.5	73.8	46.1	46.8	56.2
hp901	13716.2	1918.4	2167.3	1916.9	1947.1	2127.5
hp902	364.5	428.1	738.6	302	391.9	479.2
hp903	316.6	1007.2	936.2	1550.7	741.6	887
hp904	755.8	223.5	202.9	175.6	217.7	241.7
hp905	955.7	1724.6	2009.5	1595.2	1829.1	2345.3
hp906	1077.6	3211.2	4420.5	4617.8	3035.2	4119.3
hp907	86.5	170.5	187.2	183.7	171.2	186
hp908	3209.8	7526	11060.6	11008.2	6835.1	11290.3
hp909	29.4	61.9	76.1	76.6	60.1	73.7
hp910	14.9	66.7	66.4	57.8	62.1	86.1
hp911	76.8	53.6	99.6	60.3	55.3	70
hp912	803.6	2063	2295.9	2368	1863.9	2419.8
hp913	454.7	220.1	281.3	236.2	210.2	289.6
hp914	12.2	16.4	26.9	20.5	24.4	21.9
hp915	980.5	2671.3	2967.6	3218.8	2421.4	2967.2
hp916	20.2	43.5	66.8	49	63	55.9
hp917	49295.1	3251.9	4228.1	3121.4	3939.7	3843.3
hp918	2223.7	5324.4	6027.2	5842	4874.9	6613.5
hp919	42.2	91.7	104	108.7	88.8	99.4
hp920	1373.7	1740.3	2431	2238	1728.9	2665.6
hp921	1046.9	1574.2	1839.4	1891	1475.5	1850.3
hp922	4238	164.2	232.8	172.9	195.3	202.4
hp923	188	351.4	432.3	202.1	270.1	240.6
hp924	1244.3	2874.1	3620.2	3753.4	2754.4	3413.1
hp925	341.7	683.4	780.7	528.6	960.8	857.9
hp926	20.4	50.9	55.6	45	59	58.6
hp927	5.2	9.2	11.4	10.5	11.9	9.1
hp928	724.6	2185.1	2532.9	2595.9	2130.2	2440.8
hp929	6	15.5	17.5	13.6	16.6	20.7
hp930	229.4	1214.8	1178.2	1323.6	985.7	1366.4
hp931	47.9	58.2	75.9	68.7	59.3	81.4
hp932	3075.2	7555.4	9367.4	8916.1	7380	9441.4
hp933	78.1	80	169.6	68.3	69.1	100
hp934	129.7	254.5	277.1	256.4	263.9	282
hp935	21.9	40.7	48.2	41.2	46	47.2
hp936	972.1	1870.4	2010.6	1961.6	1746.4	2173.7
hp937	433.4	3272.1	1480	1519.5	3181.5	2692
hp938	57.9	82.8	89.8	53.9	228.6	127.5
hp939	5139.3	12655.8	16466.1	17957.6	11985.5	14760.3
hp940	418.3	703.5	823.5	848.9	666.9	806.1
hp941	690.1	961.1	1062.6	913.4	1104.1	1050.7
hp942	211.3	458.7	537	517.7	461.1	525.7
hp943	95.4	186	223.6	207	187.2	225.7
hp944	11.3	63	54.1	44.7	59.5	78.3
hp945	14.9	19	17.9	15.8	23.3	20
hp946	5306.5	15971.3	18707.3	17476.8	15193	20026.9
hp947	1405.7	3644.8	4718.8	4759.8	3398.9	4624.4
hp948	18.9	14.6	27.6	21.7	28.8	21.9
hp949	1464.5	4829.4	5000.8	5097.7	4107.6	5796.8
hp950	2329.5	4568.3	4187.4	3038.2	6319.2	5318.2
hp951	470	597.1	668.4	585.2	626.9	712.7
hp952	4594.8	8107	9495.1	9621.2	7618.6	9501.8
hp953	13.6	38.3	68.9	57	47	56.6
hp954	324	713.9	1060.3	907.6	837.1	930.8
hp955	29.6	40.3	49.4	47.5	46.6	41.8
hp956	21096.5	10791.5	13961.8	13366.2	10294.1	12632
hp957	2644.6	14946.4	12106.6	12734.1	15041.4	13050.2
hp958	5424.5	12368.6	14994.1	16288.4	11107.9	14477.4
hp959	319.1	700.6	1105.8	1172.1	665.7	980.5
hp960	10916.4	26925.5	29887.4	30432.8	23506.7	32556.9
hp961	1179	2992.9	3233.6	3242.1	2767.4	3393
hp962	4592.9	10213.7	11788.7	11783.8	9669	11804.6
hp963	1322.3	3076.1	3523	4041.3	2585.3	3539.5
hp964	1885.1	2910	2572.6	1669.7	2317.3	2311.6
hp965	1355.8	2982.6	3427.6	2914.6	2944.7	3895
hp966	825.6	1480.8	2160.9	1912.5	1426.8	2331
hp967	320.6	693.2	833.1	861.5	640.1	817.9
hp968	190.3	411.4	496.8	495.7	383.5	499.2
hp969	1044.8	3402.8	2244.1	1871.2	5225.6	2797.6
